sofifa_id,player_url,short_name,long_name,reconciliation_player,wikidata_player,member of sports team,player_positions,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,club_team_id,club_name,reconciliation_club,league,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
233757,https://sofifa.com/player/233757/merel-van-dongen/220002,M. van Dongen,Merel Didi van Dongen,Merel van Dongen,http://www.wikidata.org/entity/Q2211469,Ter Leede, CB,78,78,27000000,2000,28,170,64,,Ter Leede,Ter Leede,,,,,,,,,34,Netherlands,113011,LB,4,Left,2,3,2,High/Medium,Normal (170-),61400000,#Engine,Technical Dribbler (AI),65,54,71,74,77,79,76,44,75,73,63,68,73,74,78,83,64,65,70,75,77,74,75,87,75,51,79,73,47,57,67,73,78,76,82,15,10,17,15,17,27,66,66,66,66,64,64,64,66,68,68,68,71,73,73,73,71,78,78,78,78,78,78,78,78,78,78,23
233854,https://sofifa.com/player/233854/anouk-dekker/220002,A. Dekker,Marieke Anouk Dekker,Anouk Dekker,http://www.wikidata.org/entity/Q4667643,FC Twente,CDM,78,78,27000000,2000,34,182,70,,FC Twente,,,,,,,,,,34,Netherlands,113011,SUB,6,Right,2,2,2,Low/High,Normal (170-185),61400000,#Strength,Injury Prone,50,65,71,63,81,85,67,60,82,77,52,64,66,58,76,65,44,55,46,68,46,82,68,76,93,64,78,82,67,66,63,84,83,80,77,13,16,10,17,8,27,70,70,70,63,66,66,66,63,68,68,68,68,73,73,73,68,74,78,78,78,74,75,,,,75,21
233854,https://sofifa.com/player/233854/anouk-dekker/220002,A. Dekker,Marieke Anouk Dekker,Anouk Dekker,http://www.wikidata.org/entity/Q4667643,FC Twente, CB,78,78,27000000,2000,34,182,70,,FC Twente,,,,,,,,,,34,Netherlands,113011,SUB,6,Right,2,2,2,Low/High,Normal (170-185),61400000,#Strength,Injury Prone,50,65,71,63,81,85,67,60,82,77,52,64,66,58,76,65,44,55,46,68,46,82,68,76,93,64,78,82,67,66,63,84,83,80,77,13,16,10,17,8,27,70,70,70,63,66,66,66,63,68,68,68,68,73,73,73,68,74,78,78,78,74,75,,,,75,21
237289,https://sofifa.com/player/237289/patricia-guijarro-gutierrez/220002,Patri Guijarro,Patricia Guijarro Gutiérrez,Patricia Guijarro,http://www.wikidata.org/entity/Q27916814,FC Barcelona Femení,CM,78,86,27000000,2000,23,170,64,,FC Barcelona Femení,,,,,,,,,,45,Spain,113012,CM,12,Right,3,3,2,High/Medium,Normal (170-),61400000,#Strength,Finesse Shot,71,78,74,77,72,65,69,81,71,78,41,78,40,61,79,80,69,72,71,75,79,78,71,74,66,83,48,69,74,79,75,64,73,77,62,14,8,9,17,17,27,77,77,77,76,77,77,77,76,80,80,80,78,80,80,80,78,74,75,75,75,74,74,72,72,72,74,22
237289,https://sofifa.com/player/237289/patricia-guijarro-gutierrez/220002,Patri Guijarro,Patricia Guijarro Gutiérrez,Patricia Guijarro,http://www.wikidata.org/entity/Q27916814,FC Barcelona Femení, CAM,78,86,27000000,2000,23,170,64,,FC Barcelona Femení,,,,,,,,,,45,Spain,113012,CM,12,Right,3,3,2,High/Medium,Normal (170-),61400000,#Strength, Power Header,71,78,74,77,72,65,69,81,71,78,41,78,40,61,79,80,69,72,71,75,79,78,71,74,66,83,48,69,74,79,75,64,73,77,62,14,8,9,17,17,27,77,77,77,76,77,77,77,76,80,80,80,78,80,80,80,78,74,75,75,75,74,74,72,72,72,74,22
243379,https://sofifa.com/player/243379/zecira-musovic/220002,Z. Mušović,Zećira Mušović,Zećira Mušović,http://www.wikidata.org/entity/Q16239695,FC Rosengård,GK,78,84,27000000,2000,25,178,66,,FC Rosengård,,,,,,,,,,46,Sweden,113008,SUB,22,Right,2,1,1,Medium/Medium,Stocky (170-185),61400000,#Strength, Power Header,71,78,74,77,72,65,16,9,25,28,15,14,13,13,30,40,28,24,37,73,47,59,71,22,37,10,22,8,7,48,19,54,19,24,20,80,82,78,76,74,26,30,30,30,26,29,29,29,26,32,32,32,30,33,33,33,30,27,31,31,31,27,28,29,29,29,28,79
243404,https://sofifa.com/player/243404/georgia-stanway/220002,G. Stanway,Georgia Marie Stanway,Georgia Stanway,http://www.wikidata.org/entity/Q24060307,England national association football team,CAM,78,89,27000000,2000,22,162,58,,England national association football team,England national association football team,,,,,,,,,14,England,113002,LDM,4,Right,4,4,2,High/Medium,Normal (170-),61400000,#Strength,Flair,83,73,77,76,35,57,66,74,47,82,68,74,67,75,80,77,84,82,82,76,83,70,69,83,48,72,44,26,75,82,78,69,57,19,23,12,8,15,10,8,26,73,73,73,76,76,76,76,76,80,80,80,79,75,75,75,79,61,59,59,59,61,57,46,46,46,57,19
243404,https://sofifa.com/player/243404/georgia-stanway/220002,G. Stanway,Georgia Marie Stanway,Georgia Stanway,http://www.wikidata.org/entity/Q24060307,England national association football team, CM,78,89,27000000,2000,22,162,58,,England national association football team,England national association football team,,,,,,,,,14,England,113002,LDM,4,Right,4,4,2,High/Medium,Normal (170-),61400000,#Strength,Flair,83,73,77,76,35,57,66,74,47,82,68,74,67,75,80,77,84,82,82,76,83,70,69,83,48,72,44,26,75,82,78,69,57,19,23,12,8,15,10,8,26,73,73,73,76,76,76,76,76,80,80,80,79,75,75,75,79,61,59,59,59,61,57,46,46,46,57,19
245802,https://sofifa.com/player/245802/beth-mead/220002,B. Mead,Bethany Jane Mead,Beth Mead,http://www.wikidata.org/entity/Q20706960,Sunderland Association Football Club Ladies,LM,78,79,27000000,2000,26,163,59,,Sunderland Association Football Club Ladies,,,,,,,,,,14,England,113002,SUB,19,Right,3,3,2,Medium/Medium,Normal (170-),61400000,#Strength,Long Shot Taker (AI),82,77,69,79,33,63,75,78,67,69,70,81,71,39,68,79,83,81,68,78,84,78,66,83,65,77,31,29,77,73,74,81,21,37,34,11,15,17,16,10,26,78,78,78,77,77,77,77,77,78,78,78,79,73,73,73,79,62,56,56,56,62,58,48,48,48,58,22
245802,https://sofifa.com/player/245802/beth-mead/220002,B. Mead,Bethany Jane Mead,Beth Mead,http://www.wikidata.org/entity/Q20706960,Sunderland Association Football Club Ladies, RM,78,79,27000000,2000,26,163,59,,Sunderland Association Football Club Ladies,,,,,,,,,,14,England,113002,SUB,19,Right,3,3,2,Medium/Medium,Normal (170-),61400000,#Strength,Long Shot Taker (AI),82,77,69,79,33,63,75,78,67,69,70,81,71,39,68,79,83,81,68,78,84,78,66,83,65,77,31,29,77,73,74,81,21,37,34,11,15,17,16,10,26,78,78,78,77,77,77,77,77,78,78,78,79,73,73,73,79,62,56,56,56,62,58,48,48,48,58,22
245802,https://sofifa.com/player/245802/beth-mead/220002,B. Mead,Bethany Jane Mead,Beth Mead,http://www.wikidata.org/entity/Q20706960,Sunderland Association Football Club Ladies, LW,78,79,27000000,2000,26,163,59,,Sunderland Association Football Club Ladies,,,,,,,,,,14,England,113002,SUB,19,Right,3,3,2,Medium/Medium,Normal (170-),61400000,#Strength,Long Shot Taker (AI),82,77,69,79,33,63,75,78,67,69,70,81,71,39,68,79,83,81,68,78,84,78,66,83,65,77,31,29,77,73,74,81,21,37,34,11,15,17,16,10,26,78,78,78,77,77,77,77,77,78,78,78,79,73,73,73,79,62,56,56,56,62,58,48,48,48,58,22
245882,https://sofifa.com/player/245882/erin-cuthbert/220002,E. Cuthbert,Erin Jacqueline Cuthbert,Erin Cuthbert,http://www.wikidata.org/entity/Q23771964,Rangers W.F.C.,ST,78,87,27000000,2000,22,159,60,,Rangers W.F.C.,Rangers W.F.C.,,,,,,,,,42,Scotland,113984,ST,22,Right,3,4,3,Medium/Medium,Normal (170-),61400000,#Strength,Long Shot Taker (AI),79,78,67,76,23,58,66,80,78,75,68,76,76,69,53,77,77,80,62,82,87,77,68,78,60,77,26,13,82,61,75,77,12,22,23,12,7,5,7,14,26,81,81,81,76,77,77,77,76,77,77,77,77,69,69,69,77,57,50,50,50,57,53,43,43,43,53,21
245882,https://sofifa.com/player/245882/erin-cuthbert/220002,E. Cuthbert,Erin Jacqueline Cuthbert,Erin Cuthbert,http://www.wikidata.org/entity/Q23771964,Rangers W.F.C., CAM,78,87,27000000,2000,22,159,60,,Rangers W.F.C.,Rangers W.F.C.,,,,,,,,,42,Scotland,113984,ST,22,Right,3,4,3,Medium/Medium,Normal (170-),61400000,#Strength,Long Shot Taker (AI),79,78,67,76,23,58,66,80,78,75,68,76,76,69,53,77,77,80,62,82,87,77,68,78,60,77,26,13,82,61,75,77,12,22,23,12,7,5,7,14,26,81,81,81,76,77,77,77,76,77,77,77,77,69,69,69,77,57,50,50,50,57,53,43,43,43,53,21
245882,https://sofifa.com/player/245882/erin-cuthbert/220002,E. Cuthbert,Erin Jacqueline Cuthbert,Erin Cuthbert,http://www.wikidata.org/entity/Q23771964,Rangers W.F.C., CM,78,87,27000000,2000,22,159,60,,Rangers W.F.C.,Rangers W.F.C.,,,,,,,,,42,Scotland,113984,ST,22,Right,3,4,3,Medium/Medium,Normal (170-),61400000,#Strength,Long Shot Taker (AI),79,78,67,76,23,58,66,80,78,75,68,76,76,69,53,77,77,80,62,82,87,77,68,78,60,77,26,13,82,61,75,77,12,22,23,12,7,5,7,14,26,81,81,81,76,77,77,77,76,77,77,77,77,69,69,69,77,57,50,50,50,57,53,43,43,43,53,21
246426,https://sofifa.com/player/246426/leah-williamson/220002,L. Williamson,Leah Cathrine Williamson,Leah Williamson,http://www.wikidata.org/entity/Q18129271,Arsenal W.F.C.,CB,78,83,27000000,2000,24,170,65,,Arsenal W.F.C.,,,,,,,,,,14,England,113002,LCB,6,Right,3,2,1,Medium/Medium,Normal (170-),61400000,#Strength,Long Shot Taker (AI),66,47,57,60,79,71,48,46,78,75,45,49,37,35,68,70,64,68,54,84,73,48,82,65,69,51,80,83,31,36,52,67,79,77,77,13,13,11,9,8,26,60,60,60,56,56,56,56,56,59,59,59,60,65,65,65,60,73,76,76,76,73,75,80,80,80,75,21
226917,https://sofifa.com/player/226917/shanshan-wang/220002,Wang Shanshan,王珊珊,Wang Shanshan,http://www.wikidata.org/entity/Q19840752,China women's national football team,ST,77,77,27000000,2000,31,169,57,,China women's national football team,,,,,,,,,,155,China PR,113001,LS,11,Left,4,4,2,Medium/Medium,Normal (170-),61400000,#Strength,Team Player,80,76,75,77,61,73,77,82,80,74,66,77,76,78,73,78,82,79,77,78,70,72,72,71,75,68,71,60,77,76,71,83,40,72,69,15,15,16,9,10,26,,,,77,77,77,77,77,,,,,76,76,76,,73,71,71,71,73,72,69,69,69,72,22
226917,https://sofifa.com/player/226917/shanshan-wang/220002,Wang Shanshan,王珊珊,Wang Shanshan,http://www.wikidata.org/entity/Q19840752,China women's national football team, LM,77,77,27000000,2000,31,169,57,,China women's national football team,,,,,,,,,,155,China PR,113001,LS,11,Left,4,4,2,Medium/Medium,Normal (170-),61400000,#Strength,Team Player,80,76,75,77,61,73,77,82,80,74,66,77,76,78,73,78,82,79,77,78,70,72,72,71,75,68,71,60,77,76,71,83,40,72,69,15,15,16,9,10,26,,,,77,77,77,77,77,,,,,76,76,76,,73,71,71,71,73,72,69,69,69,72,22
226917,https://sofifa.com/player/226917/shanshan-wang/220002,Wang Shanshan,王珊珊,Wang Shanshan,http://www.wikidata.org/entity/Q19840752,China women's national football team, RM,77,77,27000000,2000,31,169,57,,China women's national football team,,,,,,,,,,155,China PR,113001,LS,11,Left,4,4,2,Medium/Medium,Normal (170-),61400000,#Strength,Team Player,80,76,75,77,61,73,77,82,80,74,66,77,76,78,73,78,82,79,77,78,70,72,72,71,75,68,71,60,77,76,71,83,40,72,69,15,15,16,9,10,26,,,,77,77,77,77,77,,,,,76,76,76,,73,71,71,71,73,72,69,69,69,72,22
226932,https://sofifa.com/player/226932/xin-zhang/220002,Zhang Xin,张馨,Zhang Xin,http://www.wikidata.org/entity/Q27679450,,RM,77,77,27000000,2000,29,170,56,,,,,,,,,,,,155,China PR,113001,RM,6,Left,4,3,1,Medium/Medium,Normal (170-),61400000,#Strength,Team Player,75,60,75,74,47,55,78,76,40,76,34,76,69,67,74,78,73,77,67,77,50,40,47,70,52,46,46,50,75,74,59,58,42,58,32,6,9,9,14,14,26,68,68,68,75,72,72,72,75,76,76,76,77,74,74,74,77,66,64,64,64,66,62,54,54,54,62,20
226932,https://sofifa.com/player/226932/xin-zhang/220002,Zhang Xin,张馨,Zhang Xin,http://www.wikidata.org/entity/Q27679450,, LM,77,77,27000000,2000,29,170,56,,,,,,,,,,,,155,China PR,113001,RM,6,Left,4,3,1,Medium/Medium,Normal (170-),61400000,#Strength,Team Player,75,60,75,74,47,55,78,76,40,76,34,76,69,67,74,78,73,77,67,77,50,40,47,70,52,46,46,50,75,74,59,58,42,58,32,6,9,9,14,14,26,68,68,68,75,72,72,72,75,76,76,76,77,74,74,74,77,66,64,64,64,66,62,54,54,54,62,20
226932,https://sofifa.com/player/226932/xin-zhang/220002,Zhang Xin,张馨,Zhang Xin,http://www.wikidata.org/entity/Q27679450,, ST,77,77,27000000,2000,29,170,56,,,,,,,,,,,,155,China PR,113001,RM,6,Left,4,3,1,Medium/Medium,Normal (170-),61400000,#Strength,Team Player,75,60,75,74,47,55,78,76,40,76,34,76,69,67,74,78,73,77,67,77,50,40,47,70,52,46,46,50,75,74,59,58,42,58,32,6,9,9,14,14,26,68,68,68,75,72,72,72,75,76,76,76,77,74,74,74,77,66,64,64,64,66,62,54,54,54,62,20
226985,https://sofifa.com/player/226985/olivia-schough/220002,O. Schough,Olivia Alma Charlotta Schough,Olivia Schough,http://www.wikidata.org/entity/Q4977533,Eskilstuna United DFF,LW,77,77,27000000,2000,30,172,60,,Eskilstuna United DFF,Eskilstuna United DFF,Damallsvenskan,,,,,,,,46,Sweden,113008,SUB,15,Right,3,4,2,Medium/Medium,Normal (170-185),61400000,#Strength,Team Player,85,75,72,77,41,73,78,78,70,72,70,79,74,54,65,80,86,84,73,71,61,76,73,79,78,72,52,28,71,76,74,75,44,39,37,13,15,12,10,11,26,77,77,77,77,76,76,76,77,77,77,77,,72,72,72,,64,59,59,59,64,61,55,55,55,61,21
226985,https://sofifa.com/player/226985/olivia-schough/220002,O. Schough,Olivia Alma Charlotta Schough,Olivia Schough,http://www.wikidata.org/entity/Q4977533,Eskilstuna United DFF, LWB,77,77,27000000,2000,30,172,60,,Eskilstuna United DFF,Eskilstuna United DFF,Damallsvenskan,,,,,,,,46,Sweden,113008,SUB,15,Right,3,4,2,Medium/Medium,Normal (170-185),61400000,#Strength,Team Player,85,75,72,77,41,73,78,78,70,72,70,79,74,54,65,80,86,84,73,71,61,76,73,79,78,72,52,28,71,76,74,75,44,39,37,13,15,12,10,11,26,77,77,77,77,76,76,76,77,77,77,77,,72,72,72,,64,59,59,59,64,61,55,55,55,61,21
226988,https://sofifa.com/player/226988/elin-rubensson/220002,E. Rubensson,Elin Ingrid Johanna Rubensson,Elin Rubensson,http://www.wikidata.org/entity/Q510300,BK Häcken FF,CDM,77,77,27000000,2000,28,166,60,,BK Häcken FF,,,,,,,,,,46,Sweden,113008,SUB,23,Right,2,3,2,Medium/High,Stocky (170-),61400000,#Strength,Team Player,85,53,73,79,77,68,70,53,64,76,50,76,63,57,75,80,83,87,87,74,89,47,81,80,56,53,79,74,73,74,55,78,80,78,79,15,12,10,8,9,26,68,68,68,74,72,72,72,74,76,76,76,77,77,77,77,77,,77,77,77,,,76,76,76,,20
226988,https://sofifa.com/player/226988/elin-rubensson/220002,E. Rubensson,Elin Ingrid Johanna Rubensson,Elin Rubensson,http://www.wikidata.org/entity/Q510300,BK Häcken FF, CM,77,77,27000000,2000,28,166,60,,BK Häcken FF,,,,,,,,,,46,Sweden,113008,SUB,23,Right,2,3,2,Medium/High,Stocky (170-),61400000,#Strength,Team Player,85,53,73,79,77,68,70,53,64,76,50,76,63,57,75,80,83,87,87,74,89,47,81,80,56,53,79,74,73,74,55,78,80,78,79,15,12,10,8,9,26,68,68,68,74,72,72,72,74,76,76,76,77,77,77,77,77,,77,77,77,,,76,76,76,,20
227111,https://sofifa.com/player/227111/clare-polkinghorne/220002,C. Polkinghorne,Clare Elizabeth Polkinghorne,Clare Polkinghorne,http://www.wikidata.org/entity/Q5126233,Brisbane Roar FC W-League,CB,77,77,27000000,2000,32,171,67,,Brisbane Roar FC W-League,Brisbane Roar FC W-League,,,,,,,,,195,Australia,112998,CB,4,Right,3,2,3,Medium/Medium,Normal (170-185),61400000,#Strength,Leadership,59,34,62,57,76,79,37,27,80,77,42,48,29,27,72,61,57,60,48,77,71,46,79,72,85,28,72,70,46,68,51,88,72,82,79,16,13,15,9,13,26,57,57,57,53,55,55,55,53,61,61,61,61,69,69,69,61,70,77,77,77,70,72,77,77,77,72,23
227120,https://sofifa.com/player/227120/tameka-yallop/220002,T. Yallop,Tameka Yallop,Tameka Yallop,http://www.wikidata.org/entity/Q7681128,1. FFC Frankfurt,CAM,77,77,27000000,2000,30,158,55,,1. FFC Frankfurt,,,,,,,,,,195,Australia,112998,RCM,13,Right,3,3,2,Medium/Medium,Lean (170-),61400000,#Strength,Long Passer (AI),71,68,77,76,61,75,75,67,56,79,73,71,65,66,80,82,68,74,77,78,68,61,77,78,74,72,72,57,81,79,71,83,56,70,58,16,8,16,15,15,26,73,73,73,75,75,75,75,75,,,,77,,,,77,72,73,73,73,72,70,68,68,68,70,23
227120,https://sofifa.com/player/227120/tameka-yallop/220002,T. Yallop,Tameka Yallop,Tameka Yallop,http://www.wikidata.org/entity/Q7681128,1. FFC Frankfurt, CM,77,77,27000000,2000,30,158,55,,1. FFC Frankfurt,,,,,,,,,,195,Australia,112998,RCM,13,Right,3,3,2,Medium/Medium,Lean (170-),61400000,#Strength,Long Passer (AI),71,68,77,76,61,75,75,67,56,79,73,71,65,66,80,82,68,74,77,78,68,61,77,78,74,72,72,57,81,79,71,83,56,70,58,16,8,16,15,15,26,73,73,73,75,75,75,75,75,,,,77,,,,77,72,73,73,73,72,70,68,68,68,70,23
227195,https://sofifa.com/player/227195/virginia-torrecilla-reyes/220002,Virginia Torrecilla,Virginia Torrecilla Reyes,Virginia Torrecilla,http://www.wikidata.org/entity/Q16228051,UD Collerense,CDM,77,80,27000000,2000,26,174,63,,UD Collerense,UD Collerense,,,,,,,,,45,Spain,113012,SUB,14,Right,3,3,2,Medium/Medium,Normal (170-185),61400000,#Strength,Long Passer (AI),70,65,74,72,74,66,70,61,56,80,48,73,60,52,79,78,68,71,54,73,69,65,66,70,63,78,66,75,72,73,55,67,77,76,77,11,8,11,14,8,26,70,70,70,72,72,72,72,72,76,76,76,75,78,78,78,75,76,77,77,77,76,76,74,74,74,76,19
227195,https://sofifa.com/player/227195/virginia-torrecilla-reyes/220002,Virginia Torrecilla,Virginia Torrecilla Reyes,Virginia Torrecilla,http://www.wikidata.org/entity/Q16228051,UD Collerense, CM,77,80,27000000,2000,26,174,63,,UD Collerense,UD Collerense,,,,,,,,,45,Spain,113012,SUB,14,Right,3,3,2,Medium/Medium,Normal (170-185),61400000,#Strength,Long Passer (AI),70,65,74,72,74,66,70,61,56,80,48,73,60,52,79,78,68,71,54,73,69,65,66,70,63,78,66,75,72,73,55,67,77,76,77,11,8,11,14,8,26,70,70,70,72,72,72,72,72,76,76,76,75,78,78,78,75,76,77,77,77,76,76,74,74,74,76,19
227201,https://sofifa.com/player/227201/maria-victoria-losada-gomez/220002,Vicky Losada,María Victoria Losada Gómez,Vicky Losada,http://www.wikidata.org/entity/Q7926845,Arsenal W.F.C.,CM,77,77,27000000,2000,30,168,60,,Arsenal W.F.C.,,,,,,,,,,45,Spain,113012,SUB,6,Right,3,3,3,High/High,Normal (170-),61400000,#Strength,Leadership,74,74,72,74,69,72,51,77,68,76,70,73,77,76,75,78,76,73,70,77,75,71,73,74,75,75,63,74,78,81,60,72,62,73,67,12,11,11,14,14,26,77,77,77,74,76,76,76,74,,,,77,77,77,77,77,73,76,76,76,73,73,74,74,74,73,23
227201,https://sofifa.com/player/227201/maria-victoria-losada-gomez/220002,Vicky Losada,María Victoria Losada Gómez,Vicky Losada,http://www.wikidata.org/entity/Q7926845,Arsenal W.F.C., LM,77,77,27000000,2000,30,168,60,,Arsenal W.F.C.,,,,,,,,,,45,Spain,113012,SUB,6,Right,3,3,3,High/High,Normal (170-),61400000,#Strength, Playmaker (AI),74,74,72,74,69,72,51,77,68,76,70,73,77,76,75,78,76,73,70,77,75,71,73,74,75,75,63,74,78,81,60,72,62,73,67,12,11,11,14,14,26,77,77,77,74,76,76,76,74,,,,77,77,77,77,77,73,76,76,76,73,73,74,74,74,73,23
227201,https://sofifa.com/player/227201/maria-victoria-losada-gomez/220002,Vicky Losada,María Victoria Losada Gómez,Vicky Losada,http://www.wikidata.org/entity/Q7926845,Arsenal W.F.C., RM,77,77,27000000,2000,30,168,60,,Arsenal W.F.C.,,,,,,,,,,45,Spain,113012,SUB,6,Right,3,3,3,High/High,Normal (170-),61400000,#Strength, Playmaker (AI),74,74,72,74,69,72,51,77,68,76,70,73,77,76,75,78,76,73,70,77,75,71,73,74,75,75,63,74,78,81,60,72,62,73,67,12,11,11,14,14,26,77,77,77,74,76,76,76,74,,,,77,77,77,77,77,73,76,76,76,73,73,74,74,74,73,23
227368,https://sofifa.com/player/227368/cecilie-h-fiskerstrand/220002,C. Fiskerstrand,Cecilie Hauståker Fiskerstrand,Cecilie Fiskerstrand,http://www.wikidata.org/entity/Q17155841,LSK Kvinner FK,GK,77,81,27000000,2000,25,174,66,,LSK Kvinner FK,,,,,,,,,,36,Norway,113007,GK,1,Right,1,1,2,Medium/Medium,Lean (170-185),61400000,#Strength,Rushes Out Of Goal,74,74,72,74,69,72,14,14,14,23,16,16,18,15,17,22,53,51,56,72,54,53,64,43,58,17,17,23,16,58,22,70,17,20,17,79,74,71,73,80,52,32,32,32,29,31,31,31,29,34,34,34,32,32,32,32,32,31,30,30,30,31,31,29,29,29,31,78
227400,https://sofifa.com/player/227400/erin-mcleod/220002,E. McLeod,Erin Katrina McLeod,Erin McLeod,http://www.wikidata.org/entity/Q439524,Vancouver Whitecaps,GK,77,77,27000000,2000,38,173,73,,Vancouver Whitecaps,,,,,,,,,,70,Canada,113000,SUB,20,Right,2,1,3,Medium/Medium,Normal (170-185),61400000,#Strength,Injury Prone,74,74,72,74,69,72,15,15,16,23,12,19,15,15,21,18,39,40,62,65,63,57,50,38,51,17,19,22,20,13,29,23,14,14,18,76,74,76,75,76,39,32,32,32,25,26,26,26,25,27,27,27,28,27,27,27,28,29,27,27,27,29,29,27,27,27,29,77
233350,https://sofifa.com/player/233350/katie-bowen/220002,K. Bowen,Kate Elizabeth Bowen,Katie Bowen,http://www.wikidata.org/entity/Q3194149,FC Kansas City,CM,77,78,27000000,2000,27,170,56,,FC Kansas City,,,,,,,,,,198,New Zealand,113258,RCM,14,Right,3,4,2,Medium/Medium,Lean (170-),61400000,#Strength,Injury Prone,79,59,78,75,71,70,80,59,64,79,49,73,59,55,79,77,78,79,72,78,87,58,73,82,66,60,65,74,72,83,56,77,70,72,73,14,9,9,10,11,39,70,70,70,74,73,73,73,74,77,77,77,78,78,78,78,78,78,77,77,77,78,78,73,73,73,78,20
233350,https://sofifa.com/player/233350/katie-bowen/220002,K. Bowen,Kate Elizabeth Bowen,Katie Bowen,http://www.wikidata.org/entity/Q3194149,FC Kansas City, CDM,77,78,27000000,2000,27,170,56,,FC Kansas City,,,,,,,,,,198,New Zealand,113258,RCM,14,Right,3,4,2,Medium/Medium,Lean (170-),61400000,#Strength,Injury Prone,79,59,78,75,71,70,80,59,64,79,49,73,59,55,79,77,78,79,72,78,87,58,73,82,66,60,65,74,72,83,56,77,70,72,73,14,9,9,10,11,39,70,70,70,74,73,73,73,74,77,77,77,78,78,78,78,78,78,77,77,77,78,78,73,73,73,78,20
233350,https://sofifa.com/player/233350/katie-bowen/220002,K. Bowen,Kate Elizabeth Bowen,Katie Bowen,http://www.wikidata.org/entity/Q3194149,FC Kansas City, RB,77,78,27000000,2000,27,170,56,,FC Kansas City,,,,,,,,,,198,New Zealand,113258,RCM,14,Right,3,4,2,Medium/Medium,Lean (170-),61400000,#Strength,Injury Prone,79,59,78,75,71,70,80,59,64,79,49,73,59,55,79,77,78,79,72,78,87,58,73,82,66,60,65,74,72,83,56,77,70,72,73,14,9,9,10,11,39,70,70,70,74,73,73,73,74,77,77,77,78,78,78,78,78,78,77,77,77,78,78,73,73,73,78,20
235585,https://sofifa.com/player/235585/jonna-andersson/220002,J. Andersson,Jonna Ann-Charlotte Andersson,Jonna Andersson,http://www.wikidata.org/entity/Q4935824,Linköpings FC,LB,77,77,27000000,2000,28,167,64,,Linköpings FC,,,,,,,,,,46,Sweden,113008,SUB,2,Left,3,3,1,High/Medium,Lean (170-),61400000,#Strength,Injury Prone,84,45,63,73,73,64,78,42,61,70,35,72,54,26,69,71,83,85,77,67,85,54,78,76,53,47,71,72,45,44,33,75,70,80,77,13,16,15,15,16,39,60,60,60,65,61,61,61,65,64,64,64,70,67,67,67,70,77,72,72,72,77,77,73,73,73,77,23
235585,https://sofifa.com/player/235585/jonna-andersson/220002,J. Andersson,Jonna Ann-Charlotte Andersson,Jonna Andersson,http://www.wikidata.org/entity/Q4935824,Linköpings FC, LWB,77,77,27000000,2000,28,167,64,,Linköpings FC,,,,,,,,,,46,Sweden,113008,SUB,2,Left,3,3,1,High/Medium,Lean (170-),61400000,#Strength,Injury Prone,84,45,63,73,73,64,78,42,61,70,35,72,54,26,69,71,83,85,77,67,85,54,78,76,53,47,71,72,45,44,33,75,70,80,77,13,16,15,15,16,39,60,60,60,65,61,61,61,65,64,64,64,70,67,67,67,70,77,72,72,72,77,77,73,73,73,77,23
236642,https://sofifa.com/player/236642/casey-krueger/220002,C. Krueger,Casey Marie Krueger,Casey Krueger,http://www.wikidata.org/entity/Q16766251,Chicago Red Stars,LB,77,77,27000000,2000,30,173,58,,Chicago Red Stars,,,,,,,,,,95,United States,113009,SUB,20,Right,3,3,1,Medium/Medium,Normal (170-185),61400000,#Strength,Injury Prone,79,65,70,71,75,78,69,58,73,75,58,70,62,61,72,73,80,79,58,76,87,76,78,78,76,69,82,77,71,66,65,72,75,75,74,15,9,16,16,16,39,73,73,73,71,71,71,71,71,73,73,73,74,74,74,74,74,77,77,77,77,77,77,77,77,77,77,23
